cate,Swedish,Arabic,Norwegian (Bokmål),Romanian,German,Indonesian,French,Russian,Italian,Greek,Finnish,Spanish,Chinese,Polish,English,Czech,Hungarian,Thai,Dutch,Catalan,Mean,Medium,,
89 numeration,-0.043021258,-0.017098395,-0.07123086,-0.026361141,0.2728988,-0.068979725,-0.0781519,-0.027489532,-0.07750175,-0.028996108,-0.07947394,-0.07050889,0.03758463,-0.005579195,-0.06234738,-0.045196228,-0.051841807,-0.039881907,-0.053210787,-0.08335545,-0.030987141,-0.048519018,,
90 list,-0.031584967,-0.007974997,-0.068152644,-0.028361527,0.23930694,-0.06500649,-0.06317726,-0.02657325,-0.060069237,-0.025813486,-0.057501063,-0.060346592,0.03547428,-0.017407654,-0.058325265,-0.035781626,-0.05930308,-0.036966886,-0.059690304,-0.09003702,-0.028864606,-0.047233975,,
91 unity,-0.014336442,0.001695127,-0.05544117,0.010316907,0.29025292,-0.000563453,-0.0436353,0.005244431,-0.037393555,0.013947711,-0.05499236,-0.004589245,0.083176,0.010306315,-0.013904566,-0.002966891,-0.024378402,-0.011198326,-0.032407828,-0.033330947,0.004290046,-0.007893786,,
92 accompaniment,0.003796306,-0.004060359,-0.030640328,0.009085941,0.29445934,-0.007279052,-0.03165052,-0.002182139,-0.030465176,-0.001624624,-0.05680421,-0.009162415,0.07461094,0.01637867,-0.017935015,-0.004071421,-0.03210158,-0.015859226,-0.014392797,-0.032349,0.005387667,-0.008220734,,
93 duality,0.011636269,0.032983616,-0.019246623,0.049577437,0.27962428,-7.72E-05,-0.023981791,0.014937471,-0.012263715,0.02907598,-0.020815818,-0.000960922,0.061125904,0.020806044,-0.005797865,0.03087611,-0.027201666,0.033688664,-0.010383886,-0.01178129,0.02159105,0.005779535,,
94 duplication,-0.010012819,0.023149744,-0.027050354,0.003155125,0.31996527,-0.02155117,-0.044757605,0.014597531,-0.040434416,0.028257333,-0.06591949,-0.01981397,0.07413846,0.010813256,-0.016538575,0.012780951,-0.022336882,0.000594576,-0.007635071,-0.03901324,0.008619433,-0.008823945,,
95 bisection,-0.001849795,0.019967005,-0.053774666,0.027272701,0.28075913,-0.016443443,-0.043924388,0.003280389,-0.036070794,0.004123053,-0.045452334,-0.020294769,0.08098375,0.019445682,-0.01954328,0.007817893,-0.037158594,-0.020633655,-0.007658387,-0.041610364,0.004961757,-0.012050915,,
96 triality,-0.003365467,0.025581347,-0.042045698,0.000480533,0.2943339,-0.036265157,-0.03371473,-0.004466343,-0.033576634,0.026752293,-0.042321052,-0.001882581,0.032689076,0.016892362,-0.019605609,-0.007740994,-0.032077532,-0.02007454,-0.007892613,-0.049845476,0.003092754,-0.007816804,,
97 triplication,-0.024854917,0.019443803,-0.053614244,-0.003218398,0.3373954,-0.02855494,-0.044743396,0.010010893,-0.04517714,0.043211974,-0.04999758,-0.030476918,0.019982437,0.029629076,-0.0169366,-0.00290724,-0.008291753,-0.011668086,0.005009974,-0.05303402,0.004560416,-0.00997992,,
98 trisection,0.007635377,0.02909092,-0.034267735,-0.001068401,0.2768829,-0.0307546,-0.056158908,-0.015599887,-0.052598953,0.009212349,-0.07508204,-0.038913712,0.03369706,0.008037616,-0.029349705,-0.005331417,-0.03528914,-0.047288924,-0.035553448,-0.07033791,-0.008151928,-0.030052153,,
99 four,-0.021974213,0.02784784,-0.03917023,0.005985924,0.2491266,-0.045536973,-0.043554038,0.010014699,-0.04333624,0.021845208,-0.044014145,-0.035138343,0.04703306,0.007343103,-0.039151106,-0.002392414,-0.024636693,-0.031847246,-0.025196746,-0.06525028,-0.004600112,-0.02491672,,
100 quadruplication,-0.005876526,0.03354613,-0.001359403,-0.002143741,0.2900732,-0.020171285,0.005911668,0.065155886,-0.035341956,0.031568192,-0.042681,-0.045648985,0.123125575,0.01895383,-0.038328383,0.009088432,-0.010280415,,0.01723442,-0.04511698,0.018300456,-0.001359403,,
101 quadrisection,-0.014898084,0.017100781,-0.026104195,-0.02417014,0.27184036,-0.031119633,-0.06118995,0.012959057,-0.04057216,0.029214323,-0.047520213,-0.057162307,0.0094038,0.010220706,-0.028528988,-0.03254834,-0.013696402,-0.01109159,-0.04145929,-0.04173411,-0.006052819,-0.025137168,,
102 five and over,0.008690742,0.02565613,-0.007813175,0.024770806,0.30048615,-0.030117162,-0.023692125,0.029532228,-0.002001917,0.03915513,-0.0168094,-0.005730935,0.08948494,0.024172237,0.00183703,0.021228267,-0.005756005,-0.001662843,-0.009100902,-0.013665605,0.02243318,8.71E-05,,
103 multisection,0.01594631,0.017586004,-0.023376629,-0.005455107,0.2225246,-0.057876967,-0.02932078,0.027619239,-0.04420131,0.026211388,-0.023703668,-0.029581852,0.024786076,0.044623137,-0.028129369,0.035341494,-0.004189412,-0.005385617,-0.01739652,-0.04353895,0.005124103,-0.005420362,,
104 plurality,-0.013185054,0.039764218,-0.049765587,0.028032372,0.2872799,-0.05205088,-0.037592925,0.02771777,-0.016355589,0.03507634,-0.020103415,-0.000161067,0.07993698,0.014967238,-0.011320114,-0.020024985,-0.02959013,-0.028317153,-0.002094813,-0.03684905,0.009768203,-0.012252584,,
105 fraction,-0.018716464,-0.031078875,-0.030893385,0.001194388,0.29226118,-0.044181984,-0.066435315,-0.015596782,-0.0776789,0.030471424,-0.029038787,-0.05093644,0.047151316,0.025078705,-0.037283376,-0.005999327,-0.03261078,-0.032914978,-0.025399685,-0.04356379,-0.007308593,-0.029966086,,
106 zero,0.00241341,0.011028581,-0.047850717,-0.010963277,0.31553185,-0.04320806,-0.042119145,-0.006704124,-0.01679196,0.004332774,-0.06928121,-0.000115642,0.07865426,0.020663567,-0.015851455,-0.001493626,-0.006601589,-0.039245903,-0.028185027,-0.033223722,0.003549449,-0.008833701,,
107 multitude,-0.015984884,0.022917857,-0.04321629,0.006750225,0.26070404,-0.042318236,-0.042234514,0.017743316,-0.025433283,0.019444907,-0.014594482,-0.019893399,0.058403425,0.019961348,-0.018845374,0.002286938,-0.016514376,-0.00545727,-0.002923724,-0.043476123,0.005866005,-0.010025876,,
108 fewness,-0.02861188,0.019432988,-0.045051895,0.00538179,0.26849702,-0.047854327,-0.039964642,0.022816874,-0.028790414,0.00352112,-0.05488835,-0.01673775,0.057892304,0.016020752,-0.018126829,-0.001052702,-0.03203742,-0.026456153,-0.020822305,-0.03638771,-0.000160976,-0.019474567,,
109 repetition,-0.014092328,0.003663253,-0.05010768,-0.001792161,0.29987273,-0.026441298,-0.049544197,0.006743615,-0.03642997,-0.006005605,-0.059625875,-0.028255321,0.05476378,0.013482236,-0.012685416,-0.002286038,-0.029675538,-0.01981002,-0.02837546,-0.057491943,-0.002204662,-0.016951174,,
110 infinity,-0.000737577,0.012506108,-0.036344215,0.01773159,0.33076712,-0.026967859,-0.045407094,-0.017800545,-0.027754994,0.017103402,-0.070227586,-0.039194994,0.021246186,0.02300506,-0.013406235,0.007476729,0.005405363,-0.012937347,-0.023488872,-0.054812293,0.003308097,-0.013171791,,
111 time,-0.007476415,0.01185164,-0.03676293,0.007309868,0.33379826,-0.007636314,-0.031838328,0.007967491,-0.017191825,0.00924348,-0.038975045,-0.008543524,0.081624955,0.0172417,-0.006019931,0.017818509,-0.019137958,-0.013086895,-0.010990773,-0.03625392,0.012647102,-0.007556365,,
112 neverness,-0.029452056,0.061727643,0.004224777,0.05144596,0.24329889,-0.053251028,-0.015242815,0.0496189,0.07257581,0.037795067,,-0.061539173,0.08863014,0.031291872,-0.006538948,0.015746653,0.031923413,-0.06308317,-0.00306049,-0.05227983,0.021254296,0.015746653,,
113 period,0.00607201,0.006670222,-0.020572374,0.000422859,0.3227075,-0.015090341,-0.03563539,0.014408242,-0.019619387,0.025952686,-0.026605764,-0.02427956,0.100310944,0.020926056,-0.016206553,0.008084273,-0.013461623,-0.017211106,-0.01419487,-0.042085763,0.013029603,-0.013828247,,
114 contingent duration,,,,,,,,,,,,,,,,,,,,,0,0,,
115 course,-0.032314092,0.009204012,-0.07684018,-0.01952611,0.2894384,-0.021143625,-0.058673415,0.004695494,-0.048682712,-0.007224666,-0.039695915,-0.019931028,0.07703178,0.00256044,-0.025320094,-0.00375805,-0.017678691,-0.013283293,-0.039762292,-0.055144534,-0.004802429,-0.019728569,,
116 diuturnity,-0.010197871,0.005775646,-0.041273188,0.006050892,0.3011466,-0.016142499,-0.047505736,0.015336961,-0.030162245,-0.012382,-0.05722101,-0.020763278,0.04899364,0.021633394,-0.010759159,0.011787628,-0.018747116,-0.02335238,-0.013550055,-0.052838735,0.002791474,-0.012966028,,
117 transientness,-0.028038075,-0.006630996,-0.04558944,-0.014951842,0.31603175,-0.007161228,-0.053567268,-0.006064592,-0.039845396,-0.007929453,-0.058423396,-0.024728078,0.080785125,0.010129958,-0.020633671,-0.006019563,-0.026104476,-0.028572869,-0.024844453,-0.053801477,-0.002297972,-0.022680875,,
118 perpetuity,0.008290257,0.019862026,-0.015844805,0.023501951,0.32055235,0.004282785,-0.023371534,0.012388172,-0.002446094,0.019380515,-0.038891755,0.008690786,0.07529991,0.021291763,0.021091068,0.027539296,0.028896134,-0.00287392,0.004499112,-0.017381402,0.024737831,0.010539479,,
119 instantaneity,-0.019791022,-0.012626809,-0.048010074,-0.008244409,0.3227572,-0.015800664,-0.05433199,-0.007871213,-0.041479472,-0.006142981,-0.057323873,-0.02828558,0.061772328,-0.000375774,-0.019660447,-0.000249561,-0.039418492,-0.042704593,-0.025160614,-0.05945422,-0.005120113,-0.019725735,,
120 chronometry,-0.046382494,0.001022316,-0.06437012,-0.04122077,0.22987895,-0.04055843,-0.08910496,-0.041645393,-0.073914744,-0.03408003,-0.04909678,-0.08846425,0.043591682,-0.03333754,-0.074722655,-0.03694146,-0.060976796,-0.049558237,-0.07588955,-0.09365878,-0.035971502,-0.047739637,,
121 anachronism,-0.011285335,0.021043926,-0.03705253,-0.007896979,0.24472284,-0.015842795,-0.05938712,-0.027648916,-0.042073794,0.009853178,-0.07149257,-0.04567995,0.06228276,0.01033835,-0.02844048,-0.01055128,-0.027641356,,-0.056231156,-0.07343984,-0.008759108,-0.027641356,,
122 priority,-0.003764505,0.024995247,-0.034031954,0.003878369,0.30772856,-0.005768359,-0.026440565,0.015748244,-0.023397608,0.018200696,-0.048174117,-0.016892541,0.12203676,0.024657387,-0.000146692,0.019354884,-0.031137664,-0.007682539,-0.037255827,-0.042873986,0.01295169,-0.004766432,,
123 posteriority,0.0313455,0.027367914,-0.019474914,0.019089209,0.33677843,0.006767008,-0.006041166,0.034855988,0.002175939,0.029436588,-0.015492788,0.007209001,0.11211978,0.030951345,0.018884119,0.032810863,0.004677302,-0.006782472,0.00361217,-0.012381054,0.031895438,0.01304656,,
124 the present time,-0.016644783,0.003998932,-0.032727007,-0.00776846,0.30546418,0.001424164,-0.04692999,0.002075564,-0.032508206,0.018370919,-0.044215776,-0.009245883,0.07903192,0.01361693,-0.012891522,-0.00883378,-0.02881527,-0.008022612,-0.03262609,-0.04471485,0.004901919,-0.009039832,,
125 different time,-0.031922184,0.028215468,-0.084063455,-0.011379745,0.37973014,-0.003326229,-0.024346597,-0.003660866,-0.02258822,0.002224187,-0.050241806,0.019662784,0.067457795,0.018412113,0.007073592,0.011678094,-0.013227046,-0.006542862,-0.057290174,-0.009145856,0.010835957,-0.005101864,,
126 synchronism,0.005901857,-0.009755146,-0.022256693,-0.006554746,0.30519572,-0.010856574,-0.049802195,-0.014087044,-0.045756646,0.005809822,-0.06274269,-0.037984855,0.10506292,0.011494801,-0.00680606,0.010699889,-0.033039603,-0.019297877,-0.003899953,-0.046868213,0.003722836,-0.01030586,,
127 futurity,0.001814104,0.02631009,-0.039272048,0.007147632,0.2972795,-0.012981959,-0.037760597,0.019331543,-0.006749553,0.011240562,-0.0349295,-0.002550415,0.08370001,0.033331085,0.010471053,0.013907705,-0.012635868,-0.003067235,-0.025302773,-0.040115662,0.014458384,-0.000368156,,
128 the past,-0.005741362,0.019835085,-0.04690102,-0.013337042,0.30720422,-0.01802382,-0.05489415,0.010367747,-0.03148446,-0.004301288,-0.05209391,-0.025578285,0.073690996,0.018646188,-0.020332884,0.006779648,-0.030474953,-0.000116506,-0.038985193,-0.058711763,0.001777362,-0.015680431,,
129 newness,-0.012328543,0.011140603,-0.055873964,-0.006883448,0.29149702,-0.04743085,-0.05179099,0.009804448,-0.038878005,0.010207022,-0.05462371,-0.021548215,0.053872444,0.009566628,-0.026332002,0.003376452,-0.030511167,-0.030280778,-0.038624465,-0.043001916,-0.003432172,-0.023940109,,
130 oldness,-0.001316426,0.000492512,-0.03689291,-0.009929109,0.2528016,-0.02121201,-0.042008825,0.00381773,-0.028331226,0.009787771,-0.041979693,-0.028136242,0.043295782,0.021719249,-0.01906861,0.01436236,-0.02581391,-0.015048317,-0.03347262,-0.050909173,-0.000392103,-0.017058464,,
131 morning,-0.021266723,0.013030748,-0.05399961,-0.003681384,0.2857712,-0.033882402,-0.05106648,0.004564971,-0.017935254,0.01510117,-0.045511816,-0.035044726,0.022446679,0.009759754,-0.020276155,-0.002441235,-0.030721327,-0.015476443,-0.039552677,-0.047895975,-0.003403884,-0.019105705,,
132 evening,-0.027621957,0.014044558,-0.055577427,0.007213559,0.3079855,-0.04448596,-0.03864057,0.010395928,-0.020756816,0.019768234,-0.05490821,0.005654431,0.063647985,0.011065559,-0.009037405,0.017266389,-0.019413082,-0.018943772,-0.02571905,-0.030330988,0.005580345,-0.013990589,,
133 youth,0.04024282,0.022688266,0.015523816,0.06617421,0.31534287,0.007967374,0.009141045,0.072766945,0.03732379,0.01883866,0.00869367,0.032213725,0.0452234,0.05733238,0.04152171,0.066176414,0.030782301,0.004739605,0.0403593,0.023362579,0.047820744,0.034768758,,
134 age,0.025195193,0.007913746,0.003275745,0.005674729,0.272042,0.012187285,0.004308864,0.044355724,-0.012168282,0.020446258,-0.013130123,0.00324694,0.08401165,0.036696408,0.015634155,0.04052876,0.003805635,0.001390418,-0.008282183,-0.026008084,0.026056242,0.006794238,,
135 infant,0.022158364,0.027199991,-0.018469226,0.046781797,0.32036376,0.004307916,0.015626093,0.02050754,0.0199677,0.045027915,-0.00549162,0.04046923,0.07800832,0.044927005,0.003397342,0.026015913,0.023595518,0.038117275,0.012874957,-0.001209892,0.038208795,0.022876941,,
136 veteran,0.054526243,0.04873025,0.030421441,0.020475067,0.20015383,0.05827775,0.009299831,0.03527363,0.03291347,0.038269565,0.041509345,0.035432916,0.091288574,0.07079224,0.017835135,0.024232887,0.021375455,0.041016314,0.030438878,-0.000817092,0.045072286,0.035353273,,
137 adolescence,0.050275065,0.025473488,0.00352056,0.034336686,0.31498647,0.030841192,0.011061565,0.041343182,0.019443648,0.051683668,-0.000322553,0.055976715,0.09067917,0.07039383,0.048145827,0.08489443,0.052363902,0.051692497,0.04622965,0.02294232,0.055298066,0.047187739,,
138 earliness,-0.007111595,-0.005458362,-0.0465301,0.006607605,0.3130961,-0.030659482,-0.047405135,0.020526642,-0.03898097,0.018477773,-0.055548504,-0.017773645,0.073995315,0.013714494,-0.009083686,0.011658249,-0.030517504,-0.036546797,-0.020174123,-0.03466803,0.003880912,-0.013428666,,
139 punctuality,-0.029516064,-0.013972597,-0.06837011,-0.013406619,0.272092,-0.023169613,-0.053351864,-0.005129225,-0.06806976,-0.011117743,-0.10965624,-0.033324756,0.06135281,0.022068925,-0.044104803,0.007798947,-0.03931582,-0.06298834,-0.05802785,-0.06126121,-0.016573497,-0.03142041,,
140 lateness,-0.012252021,0.015117471,-0.031528555,0.002967937,0.29155746,-0.024576131,-0.05963924,0.015960366,-0.041276585,-0.007979421,-0.04643537,-0.017618978,0.05903049,0.00953571,-0.016368598,-0.004080139,-0.030506765,-0.016856296,-0.028449208,-0.03940994,0.000859609,-0.016612447,,
141 occasion,-0.023149474,0.014864019,-0.047050834,9.20E-05,0.30552208,-0.007071332,-0.046540603,-0.005252258,-0.0378166,-0.005705794,-0.06897388,-0.01861508,0.084765494,0.009155232,-0.004729656,0.006370075,-0.03126899,-0.021600567,-0.031568505,-0.037040032,0.001719265,-0.012843206,,
142 untimeliness,0.0018702,0.00995745,-0.03772836,0.025748357,0.31480974,-0.003129375,-0.025427751,0.012731927,-0.0179595,0.025866281,-0.053215884,0.001160393,0.08946045,0.023445178,0.008295677,0.018939694,-0.033273574,-0.022979595,-0.023445802,-0.027824495,0.014365051,0.001515297,,
143 frequency,-0.022901984,-0.013942468,-0.058884732,-0.000414869,0.29302776,-0.03118209,-0.046318974,0.009139279,-0.052930046,-0.001357902,-0.063545965,-0.034007233,0.0782591,0.008450055,-0.026118573,-2.66E-05,-0.02543364,-0.027831618,-0.01812221,-0.058089107,-0.004611591,-0.024167812,,
144 infrequency,-0.03700818,0.024811974,-0.040423233,0.01609674,0.31131092,-0.023457766,-0.03104794,0.027140815,-0.013924326,0.03040634,-0.055310167,0.008681628,0.07914317,0.031543076,-0.010558301,0.02356145,0.005800869,-0.048842628,-0.018135143,-0.03086211,0.012446359,-0.002378716,,
145 periodicity,-0.020889154,-0.007066951,-0.058464058,-0.02102521,0.26891208,-0.036907688,-0.055073205,0.001915141,-0.058577433,-0.010863178,-0.05527251,-0.047729272,0.01860082,0.007577442,-0.027124662,0.001633295,-0.03106577,-0.024529532,-0.028703967,-0.06282636,-0.012374009,-0.025827097,,
146 fitfullness,-0.043818798,-0.018419217,-0.059184033,0.012083494,0.27544406,-0.023195364,-0.053558163,-0.011933859,-0.05290918,0.008817718,-0.05913318,-0.052209716,0.047772422,0.009574965,-0.026625961,-0.021012947,-0.039559726,-0.002360165,-0.034758247,-0.058243744,-0.010161482,-0.024910663,,
147 change,-0.023135616,-0.013707753,-0.061444324,-0.008848141,0.2757727,-0.038890705,-0.06555701,-0.000896472,-0.052201625,-0.013476849,-0.07142974,-0.040826526,0.050355252,0.004444537,-0.035056286,-0.015648628,-0.048710268,-0.039053522,-0.04385577,-0.0646834,-0.015342507,-0.036973496,,
148 permanence,-0.011279278,0.008609158,-0.04908632,-0.012579092,0.28769,-0.018103292,-0.05370607,0.030608548,-0.040420555,-0.01008643,-0.06323062,-0.023365606,0.053224575,0.01049553,-0.017838318,0.013144768,-0.033871803,-0.020449385,-0.025323061,-0.048929416,-0.001224833,-0.017970805,,
149 cessation,-0.015005641,-0.003272958,-0.05426541,-0.004787375,0.3167103,-0.010710966,-0.03773033,0.010262558,-0.035151068,-0.014534149,-0.045666248,-0.019953558,0.07305769,0.005920278,-0.016320687,-0.006796092,-0.03888231,-0.033686608,-0.016336404,-0.054236215,-6.93E-05,-0.015663164,,
150 continuance in action,-0.000646114,0.010541554,-0.041727662,0.012408447,0.30484378,-0.01952767,-0.032841176,0.031047728,-0.03153761,-0.012079014,-0.04184868,-0.0098332,0.073913254,0.017307583,-0.009467598,0.022623364,-0.024696216,-0.03422814,-0.020401485,-0.037756752,0.00780472,-0.010956107,,
151 conversion,-0.016291408,-0.016952567,-0.05740028,-0.011890037,0.27398613,-0.047526136,-0.059018135,-0.0165363,-0.056103036,-0.016326426,-0.056345478,-0.034086693,0.037020173,-0.003957461,-0.03791848,-0.018855976,-0.05234094,-0.04444809,-0.038194627,-0.068961106,-0.017107344,-0.036002587,,
152 reversion,0.001840218,-0.010651902,-0.03711768,-0.02205395,0.28604954,-0.014154839,-0.042927388,0.010912177,-0.053088617,-0.041477643,-0.05818056,-0.023941949,0.053072955,-0.003142765,-0.01042125,0.002635277,-0.04060661,-0.006612039,-0.039020386,-0.052606534,-0.005074697,-0.018104395,,
153 revolution,-0.008856872,-0.009402226,-0.06183164,-0.039974883,0.2570056,-0.0354344,-0.06167602,-0.017871179,-0.050045926,-0.028934458,-0.047725677,-0.040017776,0.03541585,0.00039775,-0.029811889,-0.01807642,-0.048710845,-0.02211386,-0.042866617,-0.06386184,-0.016719666,-0.032623145,,
154 substitution,-0.016198156,-0.014970368,-0.055306263,-0.015058092,0.2704955,-0.014860593,-0.046424583,-0.014302017,-0.05685114,-0.03020686,-0.06803888,-0.032870676,0.079005286,-0.002794399,-0.031858314,-0.02324512,-0.045150947,-0.021788653,-0.044676386,-0.06672497,-0.012591282,-0.02672599,,
155 interchange,-0.004646295,0.005602076,-0.05596295,0.01781224,0.2672665,-0.032738067,-0.0324179,0.006343637,-0.036003344,-0.006731312,-0.057056114,-0.021416059,0.054128453,0.013186152,-0.029788835,0.001637469,-0.037020568,-0.033613864,-0.01984775,-0.04982589,-0.002554621,-0.020631905,,
156 changeableness,-0.023113033,-0.01333377,-0.04830373,-0.002312884,0.31064466,-0.025997747,-0.056748528,-0.004423619,-0.04693268,-0.010515626,-0.05006359,-0.035950847,0.039902374,0.008387847,-0.022857627,-0.001074256,-0.03468914,-0.021818258,-0.035795834,-0.05042709,-0.006271169,-0.02298533,,
157 stability,-0.023250157,-0.000984778,-0.053911623,-0.020780047,0.3036409,-0.027274428,-0.05109681,-0.00100562,-0.047187146,-0.00801126,-0.06767937,-0.029952394,0.05108674,0.003127719,-0.023365803,-0.003167581,-0.020240195,-0.0291202,-0.037746724,-0.055200152,-0.007105946,-0.02330798,,
